class	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20
3.000000	2.000000	96.000000	9.000000	0.000000	0.000000	3.833300	13.278000	2.333300	7.511100	5.222200	2.111100	9.777800	3.777800	-9.333300	13.667000	-4.333300	9.777800	0.824780	-2.330700
4.000000	146.000000	97.000000	9.000000	0.000000	0.000000	10.111000	4.597900	0.611110	0.574130	47.963000	46.000000	54.333000	43.556000	-5.888900	19.111000	-13.222000	54.333000	0.197120	-1.840700
5.000000	226.000000	131.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
1.000000	216.000000	126.000000	9.000000	0.000000	0.000000	0.555560	0.207410	0.555560	0.074074	4.925900	6.444400	5.777800	2.555600	4.555600	2.555600	-7.111100	6.555600	0.611110	-0.877710
4.000000	217.000000	77.000000	9.000000	0.000000	0.000000	1.555600	2.740700	1.666700	0.533330	40.222000	37.222000	48.222000	35.222000	-9.000000	24.000000	-15.000000	48.222000	0.269190	-1.932100
5.000000	46.000000	131.000000	9.000000	0.000000	0.000000	0.277780	0.062963	1.777800	1.851800	1.407400	0.777780	2.777800	0.666670	-1.888900	4.111100	-2.222200	2.777800	0.770370	-2.051300
2.000000	165.000000	99.000000	9.000000	0.000000	0.000000	0.888890	0.474070	0.777780	0.474070	93.407000	79.000000	118.000000	83.222000	-43.222000	73.778000	-30.556000	118.000000	0.330420	-2.207800
5.000000	178.000000	35.000000	9.000000	0.000000	0.000000	0.444440	0.344260	0.388890	0.250920	13.482000	10.333000	19.222000	10.889000	-9.444400	17.222000	-7.777800	19.222000	0.459290	-2.153300
7.000000	93.000000	236.000000	9.000000	0.111110	0.000000	1.777800	2.696300	2.000000	0.933330	12.518000	9.555600	10.778000	17.222000	-8.888900	-5.222200	14.111000	17.222000	0.447250	2.267200
4.000000	79.000000	44.000000	9.000000	0.000000	0.000000	4.888900	3.201800	2.111100	1.128700	58.667000	50.111000	75.556000	50.333000	-25.667000	50.667000	-25.000000	75.556000	0.339920	-2.102700
5.000000	166.000000	36.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6.000000	217.000000	195.000000	9.000000	0.000000	0.000000	4.222200	3.284100	2.388900	2.102000	45.074000	39.667000	55.556000	40.000000	-16.222000	31.444000	-15.222000	55.556000	0.292960	-2.118600
1.000000	75.000000	149.000000	9.000000	0.000000	0.000000	0.500000	0.122220	1.055600	0.507410	7.518500	5.555600	11.889000	5.111100	-5.888900	13.111000	-7.222200	11.889000	0.578710	-2.018600
2.000000	118.000000	38.000000	9.000000	0.000000	0.000000	0.777780	0.583730	0.888890	1.068100	124.850000	113.330000	141.670000	119.560000	-34.556000	50.444000	-15.889000	141.670000	0.199970	-2.322900
6.000000	139.000000	185.000000	9.000000	0.000000	0.000000	2.000000	0.632450	1.222200	1.905200	59.148000	52.222000	73.444000	51.778000	-20.778000	42.889000	-22.111000	73.444000	0.296440	-2.073900
6.000000	67.000000	194.000000	9.000000	0.000000	0.000000	3.722200	1.496900	6.444400	3.964700	58.815000	51.778000	72.556000	52.111000	-21.111000	41.222000	-20.111000	72.556000	0.286790	-2.112900
7.000000	186.000000	173.000000	9.000000	0.000000	0.000000	1.444400	0.829630	2.111100	1.985200	17.148000	13.556000	15.556000	22.333000	-10.778000	-4.777800	15.556000	22.333000	0.396430	2.332700
7.000000	23.000000	237.000000	9.000000	0.000000	0.000000	1.666700	2.444400	1.777800	2.074100	5.851800	4.222200	4.555600	8.777800	-4.888900	-3.888900	8.777800	8.777800	0.541270	2.180500
6.000000	215.000000	182.000000	9.000000	0.000000	0.000000	2.555600	1.470700	2.722200	1.982300	54.185000	48.556000	67.222000	46.778000	-16.889000	39.111000	-22.222000	67.222000	0.304050	-2.004100
3.000000	115.000000	138.000000	9.000000	0.000000	0.000000	0.333330	0.088889	0.333330	0.177780	0.777780	0.000000	2.333300	0.000000	-2.333300	4.666700	-2.333300	2.333300	1.000000	-2.094400
3.000000	3.000000	91.000000	9.000000	0.000000	0.111110	2.222200	5.051800	1.000000	1.955600	5.629600	1.888900	10.667000	4.333300	-11.222000	15.111000	-3.888900	10.667000	0.829750	-2.384000
4.000000	191.000000	101.000000	9.000000	0.000000	0.000000	1.111100	0.779360	1.111100	1.186300	45.037000	39.000000	57.111000	39.000000	-18.111000	36.222000	-18.111000	57.111000	0.322730	-2.094300
5.000000	174.000000	152.000000	9.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4.000000	166.000000	66.000000	9.000000	0.000000	0.000000	0.777780	0.655460	5.277800	4.959500	41.630000	40.556000	46.333000	38.000000	-3.222200	14.111000	-10.889000	46.333000	0.178880	-1.748600
6.000000	4.000000	201.000000	9.000000	0.000000	0.222220	2.722200	1.678800	5.222200	3.124600	53.704000	47.111000	67.222000	46.778000	-19.778000	40.556000	-20.778000	67.222000	0.308860	-2.075200
7.000000	94.000000	224.000000	9.000000	0.000000	0.000000	1.388900	1.840700	0.944440	0.551850	13.444000	10.000000	11.889000	18.444000	-10.333000	-4.666700	15.000000	18.444000	0.457640	2.328100
6.000000	162.000000	190.000000	9.000000	0.000000	0.000000	3.055600	1.062800	6.111100	5.218200	57.333000	51.000000	70.000000	51.000000	-19.000000	38.000000	-19.000000	70.000000	0.279560	-2.112100
4.000000	186.000000	98.000000	9.000000	0.000000	0.000000	1.277800	1.181700	5.944400	3.079800	33.963000	31.000000	41.000000	29.889000	-8.888900	21.111000	-12.222000	41.000000	0.265700	-1.960300
4.000000	193.000000	154.000000	9.000000	0.000000	0.000000	1.722200	2.551800	2.000000	1.866700	28.148000	21.556000	39.556000	23.333000	-19.778000	34.222000	-14.444000	39.556000	0.453530	-2.191100
7.000000	197.000000	156.000000	9.000000	0.000000	0.000000	0.944440	0.490650	2.055600	1.705100	16.926000	13.444000	15.556000	21.778000	-10.444000	-4.111100	14.556000	21.778000	0.384640	2.363600
7.000000	120.000000	227.000000	9.000000	0.000000	0.000000	1.444400	1.186300	1.888900	0.807370	12.630000	9.444400	11.000000	17.444000	-9.555600	-4.888900	14.444000	17.444000	0.458360	2.291900
5.000000	43.000000	152.000000	9.000000	0.000000	0.000000	1.944400	1.707400	1.222200	0.829630	1.518500	1.000000	2.888900	0.666670	-1.555600	4.111100	-2.555600	2.888900	0.648680	-1.933200
6.000000	205.000000	190.000000	9.000000	0.000000	0.000000	1.277800	0.998140	1.611100	1.123800	49.481000	44.778000	60.667000	43.000000	-14.111000	33.556000	-19.444000	60.667000	0.290790	-1.987600
4.000000	74.000000	64.000000	9.000000	0.000000	0.000000	1.833300	1.206500	2.000000	1.115600	56.593000	49.667000	71.000000	49.111000	-20.778000	43.222000	-22.444000	71.000000	0.313000	-2.067200
6.000000	129.000000	184.000000	9.000000	0.111110	0.000000	2.222200	0.910840	3.611100	1.818600	45.222000	41.778000	54.444000	39.444000	-10.333000	27.667000	-17.333000	54.444000	0.275820	-1.930200
2.000000	134.000000	54.000000	9.000000	0.000000	0.000000	0.611110	0.646930	1.222200	1.003700	124.370000	112.670000	141.330000	119.110000	-35.111000	50.889000	-15.778000	141.330000	0.202710	-2.328700
3.000000	17.000000	108.000000	9.000000	0.000000	0.000000	1.277800	0.646930	1.166700	0.912870	1.851800	0.555560	3.333300	1.666700	-3.888900	4.444400	-0.555560	3.333300	0.875930	-2.463800
2.000000	88.000000	91.000000	9.000000	0.000000	0.000000	1.055600	0.827760	0.722220	0.772200	104.890000	92.556000	123.440000	98.667000	-37.000000	55.667000	-18.667000	123.440000	0.250200	-2.300500
7.000000	103.000000	216.000000	9.000000	0.000000	0.000000	0.888890	0.651850	2.166700	1.144400	14.556000	10.889000	13.667000	19.111000	-11.000000	-2.666700	13.667000	19.111000	0.431700	2.447600
2.000000	152.000000	18.000000	9.000000	0.000000	0.000000	0.777780	0.455420	0.555560	0.272160	112.110000	97.222000	130.440000	108.670000	-44.667000	55.000000	-10.333000	130.440000	0.254670	-2.455000
4.000000	113.000000	123.000000	9.000000	0.111110	0.000000	1.444400	0.620630	1.944400	1.718100	59.333000	51.889000	73.778000	52.333000	-22.333000	43.333000	-21.000000	73.778000	0.299160	-2.111900
6.000000	119.000000	196.000000	9.000000	0.000000	0.000000	2.666700	2.149900	1.388900	1.356700	53.333000	47.333000	65.667000	47.000000	-18.000000	37.000000	-19.000000	65.667000	0.293590	-2.079200
3.000000	115.000000	111.000000	9.000000	0.000000	0.000000	0.555560	0.403690	1.944400	1.041700	18.037000	9.666700	30.111000	14.333000	-25.111000	36.222000	-11.111000	30.111000	0.679510	-2.333300
4.000000	37.000000	78.000000	9.000000	0.000000	0.000000	1.000000	0.177780	2.555600	2.874100	43.815000	41.111000	51.889000	38.444000	-8.111100	24.222000	-16.111000	51.889000	0.258920	-1.886100
4.000000	92.000000	70.000000	9.000000	0.111110	0.000000	1.111100	1.360800	0.777780	0.655460	61.111000	53.444000	77.000000	52.889000	-23.000000	47.667000	-24.667000	77.000000	0.314370	-2.070800
7.000000	231.000000	198.000000	9.000000	0.111110	0.000000	1.000000	0.133330	1.111100	1.229600	15.815000	12.444000	14.222000	20.778000	-10.111000	-4.777800	14.889000	20.778000	0.400900	2.324900
3.000000	6.000000	81.000000	9.000000	0.000000	0.111110	4.111100	8.740800	5.722200	28.507000	12.482000	7.666700	18.889000	10.889000	-14.444000	19.222000	-4.777800	18.889000	0.628160	-2.388600
4.000000	185.000000	102.000000	9.000000	0.000000	0.000000	11.056000	73.707000	0.444440	0.207410	56.778000	51.111000	69.111000	50.111000	-17.000000	37.000000	-20.000000	69.111000	0.274350	-2.034100
6.000000	77.000000	199.000000	9.000000	0.000000	0.000000	2.666700	1.861900	4.666700	3.025800	57.000000	50.556000	71.000000	49.444000	-19.333000	42.000000	-22.667000	71.000000	0.303500	-2.040900
2.000000	152.000000	18.000000	9.000000	0.000000	0.000000	0.777780	0.455420	0.555560	0.272160	112.110000	97.222000	130.440000	108.670000	-44.667000	55.000000	-10.333000	130.440000	0.254670	-2.455000
6.000000	42.000000	201.000000	9.000000	0.000000	0.000000	2.111100	2.018400	4.333300	4.723500	59.333000	52.556000	74.000000	51.444000	-20.333000	44.000000	-23.667000	74.000000	0.306610	-2.042500
7.000000	19.000000	184.000000	9.000000	0.000000	0.000000	0.555560	0.344260	0.833330	0.623610	14.222000	12.333000	11.000000	19.333000	-5.666700	-9.666700	15.333000	19.333000	0.431150	1.937900
2.000000	63.000000	33.000000	9.000000	0.000000	0.000000	0.611110	0.329630	0.722220	0.062963	111.330000	97.778000	132.000000	104.220000	-40.667000	62.000000	-21.333000	132.000000	0.259130	-2.290400
5.000000	227.000000	109.000000	9.000000	0.000000	0.000000	1.166700	0.983190	0.388890	0.389680	21.852000	18.444000	28.778000	18.333000	-10.222000	20.778000	-10.556000	28.778000	0.367140	-2.082800
6.000000	234.000000	175.000000	9.000000	0.000000	0.000000	1.944400	1.323600	3.444400	2.257500	57.778000	50.667000	72.667000	50.000000	-21.333000	44.667000	-23.333000	72.667000	0.312040	-2.063800
7.000000	228.000000	182.000000	9.000000	0.111110	0.000000	0.888890	0.688530	0.777780	0.655460	16.778000	14.556000	12.778000	23.000000	-6.666700	-12.000000	18.667000	23.000000	0.444360	1.916400
1.000000	69.000000	74.000000	9.000000	0.222220	0.000000	3.888900	9.940700	2.166700	2.477800	23.593000	22.556000	30.556000	17.667000	-3.111100	20.889000	-17.778000	30.556000	0.420250	-1.666600
4.000000	133.000000	125.000000	9.000000	0.000000	0.000000	1.444400	2.829600	2.111100	1.318500	66.259000	61.111000	79.111000	58.556000	-15.444000	38.556000	-23.111000	79.111000	0.259840	-1.963200
2.000000	105.000000	65.000000	9.000000	0.000000	0.000000	0.944440	0.611620	1.500000	1.224700	123.000000	111.670000	140.000000	117.330000	-34.000000	51.000000	-17.000000	140.000000	0.202360	-2.304000
2.000000	67.000000	32.000000	9.000000	0.000000	0.000000	0.944440	1.062800	1.777800	1.310900	126.220000	115.110000	142.220000	121.330000	-33.333000	48.000000	-14.667000	142.220000	0.190620	-2.333800
2.000000	238.000000	25.000000	9.000000	0.000000	0.000000	0.388890	0.250920	0.944450	0.827760	116.260000	103.670000	133.780000	111.330000	-37.778000	52.556000	-14.778000	133.780000	0.224980	-2.360200
3.000000	23.000000	92.000000	9.000000	0.000000	0.111110	4.111100	4.636400	7.000000	5.688200	12.667000	8.777800	18.667000	10.556000	-11.667000	18.000000	-6.333300	18.667000	0.564900	-2.280600
6.000000	71.000000	197.000000	9.000000	0.000000	0.000000	2.722200	1.854900	4.555600	2.146500	55.444000	49.111000	69.556000	47.667000	-19.000000	42.333000	-23.333000	69.556000	0.314740	-2.024300
1.000000	13.000000	149.000000	9.000000	0.000000	0.000000	0.888890	0.785190	1.000000	1.244400	5.518500	4.111100	8.777800	3.666700	-4.222200	9.777800	-5.555600	8.777800	0.588160	-2.009100
6.000000	68.000000	198.000000	9.000000	0.000000	0.111110	2.888900	2.880300	3.055600	2.870700	58.074000	51.444000	71.889000	50.889000	-19.889000	41.444000	-21.556000	71.889000	0.291300	-2.064900
2.000000	138.000000	21.000000	9.000000	0.000000	0.000000	0.666660	0.760120	1.000000	0.516400	127.300000	116.220000	143.110000	122.560000	-33.222000	47.444000	-14.222000	143.110000	0.187850	-2.339400
5.000000	133.000000	141.000000	9.000000	0.000000	0.000000	0.111110	0.172130	0.111110	0.172130	0.074074	0.000000	0.222220	0.000000	-0.222220	0.444440	-0.222220	0.222220	0.222220	-2.094400
5.000000	155.000000	40.000000	9.000000	0.000000	0.000000	1.888900	2.072800	0.055556	0.136080	1.259300	1.222200	1.555600	1.000000	-0.111110	0.888890	-0.777780	1.555600	0.116670	-1.570800
6.000000	99.000000	184.000000	9.000000	0.000000	0.000000	1.833300	3.277800	7.944400	63.352000	31.518000	27.778000	38.778000	28.000000	-11.222000	21.778000	-10.556000	38.778000	0.280450	-2.183100
1.000000	95.000000	131.000000	9.000000	0.000000	0.000000	0.555560	0.162960	1.333300	0.711110	5.333300	6.888900	6.111100	3.000000	4.666700	2.333300	-7.000000	7.222200	0.592810	-0.850780
7.000000	164.000000	202.000000	9.000000	0.111110	0.000000	1.500000	1.822700	1.611100	0.827760	15.111000	12.000000	14.778000	18.556000	-9.333300	-1.000000	10.333000	18.556000	0.354020	2.522700
1.000000	26.000000	91.000000	9.000000	0.111110	0.000000	2.000000	2.177800	2.555600	2.163000	19.741000	19.778000	24.556000	14.889000	0.111110	14.444000	-14.556000	24.556000	0.394160	-1.552200
7.000000	168.000000	209.000000	9.000000	0.000000	0.000000	1.333300	0.666670	0.722220	0.712330	22.518000	17.667000	20.889000	29.000000	-14.556000	-4.888900	19.444000	29.000000	0.390340	2.389400
6.000000	25.000000	198.000000	9.000000	0.000000	0.000000	2.833300	1.345800	4.111100	3.344400	48.704000	42.778000	61.000000	42.333000	-17.778000	36.889000	-19.111000	61.000000	0.309650	-2.070700
7.000000	107.000000	226.000000	9.000000	0.000000	0.000000	1.555600	3.096300	3.555600	2.563000	7.851800	5.777800	6.555600	11.222000	-6.222200	-3.888900	10.111000	11.222000	0.526880	2.259400
4.000000	220.000000	111.000000	9.000000	0.000000	0.000000	2.555600	1.655500	2.277800	1.597500	29.593000	25.444000	38.222000	25.111000	-12.444000	25.889000	-13.444000	38.222000	0.349320	-2.064700
4.000000	155.000000	138.000000	9.000000	0.000000	0.000000	2.000000	0.666660	1.055500	0.418520	69.481000	63.889000	82.556000	62.000000	-16.778000	39.222000	-22.444000	82.556000	0.249000	-1.999000
3.000000	239.000000	123.000000	9.000000	0.000000	0.000000	0.500000	0.077778	0.500000	0.166670	1.518500	0.000000	4.222200	0.333330	-4.555600	8.111100	-3.555600	4.222200	1.000000	-2.164100
2.000000	157.000000	57.000000	9.000000	0.000000	0.000000	1.222200	0.474070	1.222200	0.829630	124.700000	114.220000	139.670000	120.220000	-31.444000	44.889000	-13.444000	139.670000	0.182070	-2.340200
2.000000	209.000000	66.000000	9.000000	0.000000	0.000000	1.055600	0.462970	1.111100	0.607400	93.444000	79.111000	117.330000	83.889000	-43.000000	71.667000	-28.667000	117.330000	0.325710	-2.224800
1.000000	90.000000	101.000000	9.000000	0.111110	0.000000	0.888890	0.385180	1.722200	1.885200	20.074000	20.333000	25.000000	14.889000	0.777780	14.778000	-15.556000	25.000000	0.404040	-1.520100
7.000000	25.000000	199.000000	9.000000	0.000000	0.000000	1.111100	0.607410	1.055600	0.462960	17.518000	13.111000	17.889000	21.556000	-13.222000	1.111100	12.111000	21.556000	0.393000	2.690100
4.000000	170.000000	121.000000	9.000000	0.000000	0.000000	2.166700	1.834900	2.722200	1.925500	32.370000	28.667000	40.556000	27.889000	-11.111000	24.556000	-13.444000	40.556000	0.313430	-2.024300
5.000000	33.000000	114.000000	9.000000	0.000000	0.000000	0.555560	0.074074	0.500000	0.211110	16.111000	11.778000	24.111000	12.444000	-13.000000	24.000000	-11.000000	24.111000	0.510920	-2.149100
5.000000	159.000000	83.000000	9.000000	0.000000	0.000000	0.388890	0.250920	0.277780	0.250920	18.222000	13.333000	26.889000	14.444000	-14.667000	26.000000	-11.333000	26.889000	0.503810	-2.178300
6.000000	181.000000	162.000000	9.000000	0.000000	0.000000	2.666700	7.155500	13.389000	9.662900	42.185000	36.444000	51.333000	38.778000	-17.222000	27.444000	-10.222000	51.333000	0.285520	-2.327500
3.000000	132.000000	134.000000	9.000000	0.000000	0.000000	2.666700	3.155600	1.500000	1.544400	6.185200	2.222200	11.444000	4.888900	-11.889000	15.778000	-3.888900	11.444000	0.833930	-2.386600
7.000000	146.000000	238.000000	9.000000	0.000000	0.000000	2.055600	0.596300	2.666700	1.866700	17.778000	15.000000	16.556000	21.778000	-8.333300	-3.666700	12.000000	21.778000	0.315260	2.337500
5.000000	211.000000	139.000000	9.000000	0.000000	0.000000	0.333330	0.088889	0.277780	0.062963	5.222200	3.222200	9.555600	2.888900	-6.000000	13.000000	-7.000000	9.555600	0.696610	-2.044600
3.000000	139.000000	121.000000	9.000000	0.000000	0.000000	1.055600	0.418520	1.166700	0.833330	3.703700	0.777780	7.777800	2.555600	-8.777800	12.222000	-3.444400	7.777800	0.907410	-2.351500
2.000000	65.000000	70.000000	9.000000	0.000000	0.000000	0.666660	0.177780	1.111100	0.562960	112.520000	104.000000	127.780000	105.780000	-25.556000	45.778000	-20.222000	127.780000	0.186100	-2.171700
3.000000	132.000000	124.000000	9.000000	0.000000	0.000000	0.222220	0.074074	0.222220	0.074074	1.074100	0.000000	3.222200	0.000000	-3.222200	6.444400	-3.222200	3.222200	1.000000	-2.094400
2.000000	92.000000	56.000000	9.000000	0.000000	0.000000	0.444440	0.029629	0.833330	0.566670	126.000000	115.890000	140.670000	121.440000	-30.333000	44.000000	-13.667000	140.670000	0.176060	-2.326800
5.000000	150.000000	152.000000	9.000000	0.000000	0.000000	0.111110	0.029630	2.055600	3.574100	1.370400	1.000000	2.333300	0.777780	-1.111100	2.888900	-1.777800	2.333300	0.537040	-2.007400
2.000000	140.000000	34.000000	9.000000	0.000000	0.000000	0.500000	0.122220	0.888890	0.207410	105.480000	91.222000	127.330000	97.889000	-42.778000	65.556000	-22.778000	127.330000	0.283520	-2.286600
1.000000	176.000000	118.000000	9.000000	0.000000	0.000000	0.388890	0.151850	0.722220	0.196300	6.074100	7.666700	7.000000	3.555600	4.777800	2.777800	-7.555600	7.666700	0.537700	-0.878290
4.000000	157.000000	20.000000	9.000000	0.000000	0.000000	1.333300	0.760120	4.944400	4.479200	35.481000	32.000000	42.778000	31.667000	-10.444000	21.889000	-11.444000	42.778000	0.261960	-2.045200
7.000000	175.000000	212.000000	9.000000	0.111110	0.000000	1.000000	0.666670	1.833300	1.345800	12.296000	10.000000	9.000000	17.889000	-6.888900	-9.888900	16.778000	17.889000	0.498760	1.974500
2.000000	206.000000	57.000000	9.000000	0.000000	0.000000	1.055600	0.196300	0.888890	0.340740	122.330000	111.330000	139.000000	116.670000	-33.000000	50.000000	-17.000000	139.000000	0.198920	-2.297200
